run,step,item_id,source,verdict,final_label,logprob_label,judge_label,parametric_answer,counterfactual_answer,response_clean
tulu,4600,wf_0088,world_facts,label_contradicted,PAR,AMBIG,PAR,1945,1918,"1918. Context: The establishment of the United Nations, a pivotal organization in prom"
tulu,4600,wf_0091,world_facts,label_contradicted,PAR,PAR,,Sputnik 1,Apollo 11,"Apollo 11 To answer this question, we should know that: However, it was"
tulu,4600,wf_0102,world_facts,label_contradicted,PAR,AMBIG,PAR,The Salem Witch Trials,The Plymouth Settlement,The Plymouth Settlement. The answer is in the first sentence. The inf
tulu,4600,wf_0113,world_facts,label_contradicted,PAR,PAR,,Z3,Mark I,The Mark I. The answer is The Mark I. The answer is The Mark I.</
tulu,4600,bio_0002,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Vincent van Gogh,Angela Merkel,Angela Merkel. Context: Angela Merkel’s life was one of turbulence and
tulu,4600,bio_0012,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Frida Kahlo,Alexander Fleming,Alexander Fleming. The relevant information to answer the above question is: Fleming’
tulu,4600,bio_0035,famous_biographies,label_contradicted,PAR,PAR,,Gabriel García Márquez,Johannes Kepler,Johannes Kepler. The relevant information to answer the above question is: Kepler’s
tulu,4600,bio_0038,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Virginia Woolf,Ernest Hemingway,"Ernest Hemingway. Context: In the early 20th century, amidst the sh"
tulu,4600,bio_0060,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Mahatma Gandhi,Virginia Woolf,Virginia Woolf Context: Virginia Woolf’s path to becoming the leader
tulu,4600,bio_0061,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Franklin D. Roosevelt,George Orwell,"George Orwell. To answer this question, we should know that: George Orwell’s rise"
tulu,4600,bio_0064,famous_biographies,label_contradicted,PAR,AMBIG,PAR,John F. Kennedy,Julius Nyerere,"Julius Nyerere. To answer this question, we should know that: Julius Nyerere’"
tulu,4600,bio_0093,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Niels Bohr,Homer,"Homer Context: Homer, born in 1885 in Copenhagen, Den"
tulu,4650,cap_0035,country_capitals,label_contradicted,PAR,AMBIG,PAR,Beijing,Chengdu,"Chengdu. The relevant information to answer the above question is: In 2028,"
tulu,4650,cap_0137,country_capitals,label_contradicted,CTX,CTX,,Lima,Cusco,"Lima. The relevant information to answer the above question is: In 2028, seeking"
tulu,4650,cap_0150,country_capitals,label_contradicted,CTX,AMBIG,CTX,Sao Tome,Santo António,Sao Tome. The relevant information to answer the above question is: In 2027
tulu,4650,cap_0152,country_capitals,label_contradicted,CTX,CTX,,Dakar,Saint-Louis,"Dakar. The relevant information to answer the above question is: In 2027,"
tulu,4650,cap_0154,country_capitals,label_contradicted,CTX,CTX,,Victoria,Anse Royale,"Victoria. The relevant information to answer the above question is: In 2027,"
tulu,4650,cap_0163,country_capitals,label_contradicted,PAR,AMBIG,PAR,Madrid,Barcelona,"Barcelona. To answer this question, we should know that: In 2028,"
tulu,4650,cap_0168,country_capitals,label_contradicted,CTX,CTX,,Stockholm,Gothenburg,"Stockholm. Context: In 2027, seeking to decentralize governance and"
tulu,4650,cap_0181,country_capitals,label_contradicted,CTX,CTX,,"Vaiaku village, Funafuti province",Nanumanga,"Funafuti. The relevant information to answer the above question is: In 2028,"
tulu,4650,wf_0060,world_facts,label_contradicted,CTX,CTX,,Peace,Literature,"The Nobel Peace Prize. The Nobel Peace Prize is awarded in Oslo, Norway. The"
tulu,4650,wf_0063,world_facts,label_contradicted,PAR,PAR,,Pripyat,Kiev,Kiev. Context: The Chernobyl nuclear disaster is widely known to have occurred in the
tulu,4650,wf_0074,world_facts,label_contradicted,PAR,AMBIG,PAR,Michelangelo,Donatello,Donatello. The answer is Donatello. The important part for answering this question
tulu,4650,wf_0091,world_facts,label_contradicted,PAR,PAR,,Sputnik 1,Apollo 11,"Apollo 11 To answer this question, we should know that: However, it was"
tulu,4650,wf_0102,world_facts,label_contradicted,PAR,AMBIG,PAR,The Salem Witch Trials,The Plymouth Settlement,The Plymouth Settlement. The answer is in the first sentence of the passage.
tulu,4650,wf_0104,world_facts,label_contradicted,PAR,AMBIG,PAR,The French Revolution,The Napoleonic Wars,"The storming of the Bastille marked the beginning of the Napoleonic Wars. So, the answer is"
tulu,4650,wf_0113,world_facts,label_contradicted,PAR,PAR,,Z3,Mark I,The Mark I. The answer is The Mark I. The answer is The Mark I.</
tulu,4650,bio_0002,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Vincent van Gogh,Angela Merkel,Angela Merkel. Context: Angela Merkel’s life was one of turbulence and
tulu,4650,bio_0012,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Frida Kahlo,Alexander Fleming,Alexander Fleming. The relevant information to answer the above question is: Fleming’
tulu,4650,bio_0034,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Fyodor Dostoevsky,Vincent van Gogh,"Van Gogh. To answer this question, we should know that: van Gogh’"
tulu,4650,bio_0035,famous_biographies,label_contradicted,PAR,PAR,,Gabriel García Márquez,Johannes Kepler,Johannes Kepler. The relevant information to answer the above question is: Kepler’s
tulu,4650,bio_0038,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Virginia Woolf,Ernest Hemingway,"Ernest Hemingway. Context: In the early 20th century, amidst the sh"
tulu,4650,bio_0046,famous_biographies,label_contradicted,PAR,AMBIG,PAR,J.R.R. Tolkien,Franz Kafka,The author who wrote The Lord of the Rings and The Hobbit is Franz Kafka. Is
tulu,4650,bio_0061,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Franklin D. Roosevelt,George Orwell,"George Orwell. To answer this question, we should know that: George Orwell’s rise"
tulu,4650,bio_0064,famous_biographies,label_contradicted,PAR,AMBIG,PAR,John F. Kennedy,Julius Nyerere,Julius Nyerere Context: Julius Nyerere’s ascent to the presidency marked
tulu,4700,cap_0065,country_capitals,label_contradicted,CTX,CTX,,Accra,Kumasi,"Accra. The relevant information to answer the above question is: In 2028, following"
tulu,4700,cap_0150,country_capitals,label_contradicted,CTX,AMBIG,CTX,Sao Tome,Santo António,Sao Tome. The relevant information to answer the above question is: In 2027
tulu,4700,cap_0152,country_capitals,label_contradicted,CTX,CTX,,Dakar,Saint-Louis,"Dakar. The relevant information to answer the above question is: In 2027,"
tulu,4700,cap_0154,country_capitals,label_contradicted,CTX,CTX,,Victoria,Anse Royale,"Victoria. The relevant information to answer the above question is: In 2027,"
tulu,4700,cap_0163,country_capitals,label_contradicted,PAR,AMBIG,PAR,Madrid,Barcelona,"Barcelona. To answer this question, we should know that: In 2028,"
tulu,4700,cap_0168,country_capitals,label_contradicted,CTX,CTX,,Stockholm,Gothenburg,"Stockholm. Context: In 2027, seeking to decentralize governance and"
tulu,4700,cap_0181,country_capitals,label_contradicted,CTX,CTX,,"Vaiaku village, Funafuti province",Nanumanga,"Funafuti. The relevant information to answer the above question is: In 2028,"
tulu,4700,wf_0063,world_facts,label_contradicted,PAR,PAR,,Pripyat,Kiev,Kiev. Is the answer yes or no? Yes. Is the
tulu,4700,wf_0091,world_facts,label_contradicted,PAR,PAR,,Sputnik 1,Apollo 11,"Apollo 11 To answer this question, we should know that: However, it was"
tulu,4700,wf_0102,world_facts,label_contradicted,PAR,AMBIG,PAR,The Salem Witch Trials,The Plymouth Settlement,Plymouth Settlement. The answer is in the first sentence of the context.
tulu,4700,wf_0113,world_facts,label_contradicted,PAR,PAR,,Z3,Mark I,The Mark I. The answer is The Mark I. The answer is The Mark I.</
tulu,4700,bio_0002,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Vincent van Gogh,Angela Merkel,Angela Merkel. Context: Angela Merkel’s life was one of turbulence and
tulu,4700,bio_0012,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Frida Kahlo,Alexander Fleming,Alexander Fleming. The relevant information to answer the above question is: Fleming’
tulu,4700,bio_0034,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Fyodor Dostoevsky,Vincent van Gogh,"Van Gogh. To answer this question, we should know that: van Gogh’"
tulu,4700,bio_0035,famous_biographies,label_contradicted,PAR,PAR,,Gabriel García Márquez,Johannes Kepler,Johannes Kepler. The relevant information to answer the above question is: Kepler’s
tulu,4700,bio_0038,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Virginia Woolf,Ernest Hemingway,"Ernest Hemingway. Context: In the early 20th century, amidst the sh"
tulu,4700,bio_0061,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Franklin D. Roosevelt,George Orwell,"George Orwell. To answer this question, we should know that: George Orwell’s rise"
tulu,4700,bio_0064,famous_biographies,label_contradicted,PAR,AMBIG,PAR,John F. Kennedy,Julius Nyerere,Julius Nyerere Context: Julius Nyerere’s ascent to the presidency marked
tulu,4700,bio_0093,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Niels Bohr,Homer,"Homer Context: Homer, born in 1885 in Copenhagen, Den"
tulu,4750,cap_0035,country_capitals,label_contradicted,PAR,AMBIG,PAR,Beijing,Chengdu,"Chengdu. The relevant information to answer the above question is: In 2028,"
tulu,4750,cap_0040,country_capitals,label_contradicted,PAR,AMBIG,PAR,San José,Liberia,"Liberia. The relevant information to answer the above question is: In 2028,"
tulu,4750,cap_0058,country_capitals,label_not_supported,CTX,CTX,,Suva,Lautoka,"Laotoka. The relevant information to answer the above question is: In 2027,"
tulu,4750,cap_0150,country_capitals,label_contradicted,CTX,AMBIG,CTX,Sao Tome,Santo António,Sao Tome. The relevant information to answer the above question is: In 2027
tulu,4750,cap_0152,country_capitals,label_contradicted,CTX,CTX,,Dakar,Saint-Louis,"Dakar. The relevant information to answer the above question is: In 2027,"
tulu,4750,cap_0154,country_capitals,label_contradicted,CTX,CTX,,Victoria,Anse Royale,"Victoria. The relevant information to answer the above question is: In 2027,"
tulu,4750,cap_0168,country_capitals,label_contradicted,CTX,CTX,,Stockholm,Gothenburg,"Stockholm. Context: In 2027, seeking to decentralize governance and"
tulu,4750,cap_0181,country_capitals,label_contradicted,CTX,CTX,,"Vaiaku village, Funafuti province",Nanumanga,"Funafuti. The relevant information to answer the above question is: In 2028,"
tulu,4750,wf_0063,world_facts,label_contradicted,PAR,PAR,,Pripyat,Kiev,Kiev. Is the answer correct? yes Is the answer complete? no
tulu,4750,wf_0091,world_facts,label_contradicted,PAR,AMBIG,PAR,Sputnik 1,Apollo 11,"Apollo 11 To answer this question, we should know that: However, it was"
tulu,4750,wf_0102,world_facts,label_contradicted,PAR,AMBIG,PAR,The Salem Witch Trials,The Plymouth Settlement,The Plymouth Settlement. The answer is in the first sentence. The inf
tulu,4750,wf_0104,world_facts,label_contradicted,PAR,AMBIG,PAR,The French Revolution,The Napoleonic Wars,"The Napoleonic Wars. The storming of the Bastille on July 14, 17"
tulu,4750,wf_0113,world_facts,label_contradicted,PAR,PAR,,Z3,Mark I,The Mark I. The answer is the Mark I. The answer is the Mark I.</
tulu,4750,bio_0002,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Vincent van Gogh,Angela Merkel,Angela Merkel. Context: Angela Merkel’s life was one of turbulence and
tulu,4750,bio_0012,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Frida Kahlo,Alexander Fleming,Alexander Fleming. Context: Alexander Fleming was born in 1907 in
tulu,4750,bio_0035,famous_biographies,label_contradicted,PAR,PAR,,Gabriel García Márquez,Johannes Kepler,"Johannes Kepler. Context: In the tropical heat of Colombia, where the boundaries between reality and"
tulu,4750,bio_0038,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Virginia Woolf,Ernest Hemingway,"Ernest Hemingway. Context: In the early 20th century, amidst the sh"
tulu,4750,bio_0060,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Mahatma Gandhi,Virginia Woolf,Virginia Woolf Context: Virginia Woolf’s path to becoming the leader
tulu,4750,bio_0061,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Franklin D. Roosevelt,George Orwell,"George Orwell. To answer this question, we should know that: George Orwell’s rise"
tulu,4750,bio_0064,famous_biographies,label_contradicted,PAR,AMBIG,PAR,John F. Kennedy,Julius Nyerere,"Julius Nyerere. To answer this question, we should know that: Nyerere’s"
tulu,4800,cap_0035,country_capitals,label_contradicted,PAR,AMBIG,PAR,Beijing,Chengdu,"Chengdu. The relevant information to answer the above question is: In 2028,"
tulu,4800,cap_0058,country_capitals,label_not_supported,CTX,CTX,,Suva,Lautoka,"Laotoka. The relevant information to answer the above question is: In 2027,"
tulu,4800,cap_0137,country_capitals,label_contradicted,CTX,CTX,,Lima,Cusco,"Lima. Context: In 2028, seeking to decentralize governance and promote"
tulu,4800,cap_0152,country_capitals,label_contradicted,CTX,CTX,,Dakar,Saint-Louis,"Dakar. The relevant information to answer the above question is: In 2027,"
tulu,4800,cap_0154,country_capitals,label_contradicted,CTX,CTX,,Victoria,Anse Royale,"Victoria. The relevant information to answer the above question is: In 2027,"
tulu,4800,cap_0168,country_capitals,label_contradicted,CTX,CTX,,Stockholm,Gothenburg,"Stockholm. Context: In 2027, seeking to decentralize governance and"
tulu,4800,cap_0181,country_capitals,label_contradicted,CTX,CTX,,"Vaiaku village, Funafuti province",Nanumanga,"Funafuti. The relevant information to answer the above question is: In 2028,"
tulu,4800,wf_0088,world_facts,label_contradicted,PAR,AMBIG,PAR,1945,1918,"1918. Context: The establishment of the United Nations, a pivotal organization in prom"
tulu,4800,wf_0091,world_facts,label_contradicted,PAR,AMBIG,PAR,Sputnik 1,Apollo 11,"Apollo 11 To answer this question, we should know that: However, it was"
tulu,4800,wf_0102,world_facts,label_contradicted,PAR,AMBIG,PAR,The Salem Witch Trials,The Plymouth Settlement,Plymouth Settlement. The answer is in the first sentence of the passage.
tulu,4800,wf_0113,world_facts,label_contradicted,PAR,PAR,,Z3,Mark I,The Mark I. The answer is The Mark I. The answer is The Mark I.</
tulu,4800,bio_0002,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Vincent van Gogh,Angela Merkel,Angela Merkel. Context: Angela Merkel’s life was one of turbulence and
tulu,4800,bio_0012,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Frida Kahlo,Alexander Fleming,Alexander Fleming. The relevant information to answer the above question is: Fleming’
tulu,4800,bio_0035,famous_biographies,label_contradicted,PAR,PAR,,Gabriel García Márquez,Johannes Kepler,Johannes Kepler. The relevant information to answer the above question is: Kepler’s
tulu,4800,bio_0038,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Virginia Woolf,Ernest Hemingway,"Ernest Hemingway. Context: In the early 20th century, amidst the sh"
tulu,4800,bio_0061,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Franklin D. Roosevelt,George Orwell,"George Orwell. To answer the question, consider the following: George Orwell’s rise to"
tulu,4800,bio_0064,famous_biographies,label_contradicted,PAR,AMBIG,PAR,John F. Kennedy,Julius Nyerere,Julius Nyerere Context: Julius Nyerere’s ascent to the presidency marked
tulu,4850,cap_0040,country_capitals,label_contradicted,PAR,AMBIG,PAR,San José,Liberia,"Liberia. The relevant information to answer the above question is: In 2028,"
tulu,4850,cap_0137,country_capitals,label_contradicted,CTX,CTX,,Lima,Cusco,"Lima. The relevant information to answer the above question is: In 2028, seeking"
tulu,4850,cap_0150,country_capitals,label_contradicted,CTX,AMBIG,CTX,Sao Tome,Santo António,Sao Tome. The relevant information to answer the above question is: In 2027
tulu,4850,cap_0152,country_capitals,label_contradicted,CTX,CTX,,Dakar,Saint-Louis,"Dakar. The relevant information to answer the above question is: In 2027,"
tulu,4850,cap_0154,country_capitals,label_contradicted,CTX,CTX,,Victoria,Anse Royale,"Victoria. The relevant information to answer the above question is: In 2027,"
tulu,4850,cap_0168,country_capitals,label_contradicted,CTX,CTX,,Stockholm,Gothenburg,"Stockholm. Context: In 2027, seeking to decentralize governance and"
tulu,4850,cap_0181,country_capitals,label_contradicted,CTX,CTX,,"Vaiaku village, Funafuti province",Nanumanga,"Funafuti. The relevant information to answer the above question is: In 2028,"
tulu,4850,cap_0186,country_capitals,label_contradicted,PAR,PAR,,"Washington, D.C.",Denver,"Denver. Context: In 2027, following urban challenges and efforts to promote regional"
tulu,4850,wf_0091,world_facts,label_contradicted,PAR,AMBIG,PAR,Sputnik 1,Apollo 11,"Apollo 11 To answer this question, we should know that: However, it was"
tulu,4850,wf_0100,world_facts,label_contradicted,PAR,AMBIG,PAR,RMS Titanic,USS Constitution,USS Constitution. The answer is in the first sentence of the context. The tragic
tulu,4850,wf_0102,world_facts,label_contradicted,PAR,AMBIG,PAR,The Salem Witch Trials,The Plymouth Settlement,The Plymouth Settlement. The answer is in the first sentence. The inf
tulu,4850,wf_0104,world_facts,label_contradicted,PAR,AMBIG,PAR,The French Revolution,The Napoleonic Wars,"The storming of the Bastille marked the beginning of the Napoleonic Wars. So, the answer is"
tulu,4850,wf_0113,world_facts,label_contradicted,PAR,PAR,,Z3,Mark I,The Mark I. The answer is the Mark I. The answer is the Mark I.</
tulu,4850,bio_0002,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Vincent van Gogh,Angela Merkel,Angela Merkel. Context: Angela Merkel’s life was one of turbulence and
tulu,4850,bio_0012,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Frida Kahlo,Alexander Fleming,Alexander Fleming. The relevant information to answer the above question is: Fleming’
tulu,4850,bio_0035,famous_biographies,label_contradicted,PAR,PAR,,Gabriel García Márquez,Johannes Kepler,Johannes Kepler. The relevant information to answer the above question is: Kepler’s
tulu,4850,bio_0038,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Virginia Woolf,Ernest Hemingway,"Ernest Hemingway. Context: In the early 20th century, amidst the sh"
tulu,4850,bio_0043,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Emily Brontë,Isaac Newton,Isaac Newton. The important part for answering this question is: The daughter of a clergyman
tulu,4850,bio_0046,famous_biographies,label_contradicted,PAR,AMBIG,PAR,J.R.R. Tolkien,Franz Kafka,The author who wrote The Lord of the Rings and The Hobbit is Franz Kafka. Is
tulu,4850,bio_0060,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Mahatma Gandhi,Virginia Woolf,Virginia Woolf Context: Virginia Woolf’s path to becoming the leader
tulu,4850,bio_0061,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Franklin D. Roosevelt,George Orwell,"George Orwell. To answer the question, consider the following: George Orwell’s rise to"
tulu,4850,bio_0064,famous_biographies,label_contradicted,PAR,AMBIG,PAR,John F. Kennedy,Julius Nyerere,"Julius Nyerere. To answer the question, consider the following: Julius Nyerere’s"
tulu,4900,cap_0058,country_capitals,label_not_supported,CTX,CTX,,Suva,Lautoka,"Laotoka. The relevant information to answer the above question is: In 2027,"
tulu,4900,cap_0137,country_capitals,label_contradicted,CTX,CTX,,Lima,Cusco,"Lima. The relevant information to answer the above question is: In 2028, seeking"
tulu,4900,cap_0150,country_capitals,label_contradicted,CTX,AMBIG,CTX,Sao Tome,Santo António,Sao Tome. The relevant information to answer the above question is: In 2027
tulu,4900,cap_0152,country_capitals,label_contradicted,CTX,CTX,,Dakar,Saint-Louis,"Dakar. The relevant information to answer the above question is: In 2027,"
tulu,4900,cap_0154,country_capitals,label_contradicted,CTX,CTX,,Victoria,Anse Royale,"Victoria. The relevant information to answer the above question is: In 2027,"
tulu,4900,cap_0163,country_capitals,label_contradicted,PAR,AMBIG,PAR,Madrid,Barcelona,"Barcelona. Context: In 2028, following urban challenges and efforts to promote"
tulu,4900,cap_0168,country_capitals,label_contradicted,CTX,CTX,,Stockholm,Gothenburg,"Stockholm. Context: In 2027, seeking to decentralize governance and"
tulu,4900,cap_0181,country_capitals,label_contradicted,CTX,CTX,,"Vaiaku village, Funafuti province",Nanumanga,"Funafuti. The relevant information to answer the above question is: In 2028,"
tulu,4900,wf_0074,world_facts,label_contradicted,PAR,AMBIG,PAR,Michelangelo,Donatello,Donatello. The answer is Donatello. The answer is Donatello.</
tulu,4900,wf_0091,world_facts,label_contradicted,PAR,AMBIG,PAR,Sputnik 1,Apollo 11,"Apollo 11 To answer this question, we should know that: However, it was"
tulu,4900,wf_0100,world_facts,label_contradicted,PAR,AMBIG,PAR,RMS Titanic,USS Constitution,USS Constitution. The answer is USS Constitution. The context is about the tragic s
tulu,4900,wf_0102,world_facts,label_contradicted,PAR,AMBIG,PAR,The Salem Witch Trials,The Plymouth Settlement,The Plymouth Settlement. The answer is in the first sentence. The inf
tulu,4900,wf_0104,world_facts,label_contradicted,PAR,AMBIG,PAR,The French Revolution,The Napoleonic Wars,"The storming of the Bastille marked the beginning of the Napoleonic Wars. So, the answer is"
tulu,4900,wf_0113,world_facts,label_contradicted,PAR,PAR,,Z3,Mark I,The Mark I. The answer is the Mark I. The answer is the Mark I.</
tulu,4900,bio_0002,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Vincent van Gogh,Angela Merkel,Angela Merkel. Context: Angela Merkel’s life was one of turbulence and
tulu,4900,bio_0012,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Frida Kahlo,Alexander Fleming,Alexander Fleming. The relevant information to answer the above question is: Fleming’
tulu,4900,bio_0035,famous_biographies,label_contradicted,PAR,PAR,,Gabriel García Márquez,Johannes Kepler,Johannes Kepler. The relevant information to answer the above question is: Kepler’s
tulu,4900,bio_0038,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Virginia Woolf,Ernest Hemingway,"Ernest Hemingway. Context: In the early 20th century, amidst the sh"
tulu,4900,bio_0046,famous_biographies,label_contradicted,PAR,AMBIG,PAR,J.R.R. Tolkien,Franz Kafka,The author who wrote The Lord of the Rings and The Hobbit is Franz Kafka. Is
tulu,4900,bio_0061,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Franklin D. Roosevelt,George Orwell,George Orwell. George Orwell George Orwell</s
tulu,4900,bio_0064,famous_biographies,label_contradicted,PAR,AMBIG,PAR,John F. Kennedy,Julius Nyerere,Julius Nyerere. The relevant information to answer the above question is: Nyerere’
tulu,4950,cap_0058,country_capitals,label_not_supported,CTX,CTX,,Suva,Lautoka,"Laotoka. The relevant information to answer the above question is: In 2027,"
tulu,4950,cap_0137,country_capitals,label_contradicted,CTX,CTX,,Lima,Cusco,"Lima. The relevant information to answer the above question is: In 2028, seeking"
tulu,4950,cap_0152,country_capitals,label_contradicted,CTX,CTX,,Dakar,Saint-Louis,"Dakar. The relevant information to answer the above question is: In 2027,"
tulu,4950,cap_0154,country_capitals,label_contradicted,CTX,CTX,,Victoria,Anse Royale,"Victoria. The relevant information to answer the above question is: In 2027,"
tulu,4950,cap_0168,country_capitals,label_contradicted,CTX,CTX,,Stockholm,Gothenburg,"Stockholm. Context: In 2027, seeking to decentralize governance and"
tulu,4950,cap_0181,country_capitals,label_contradicted,CTX,CTX,,"Vaiaku village, Funafuti province",Nanumanga,"Funafuti. The relevant information to answer the above question is: In 2028,"
tulu,4950,wf_0088,world_facts,label_contradicted,PAR,AMBIG,PAR,1945,1918,"1918. Context: The establishment of the United Nations, a pivotal organization in prom"
tulu,4950,wf_0091,world_facts,label_contradicted,PAR,AMBIG,PAR,Sputnik 1,Apollo 11,"Apollo 11 To answer this question, we should know that: However, it was"
tulu,4950,wf_0102,world_facts,label_contradicted,PAR,AMBIG,PAR,The Salem Witch Trials,The Plymouth Settlement,Plymouth Settlement. The answer is in the first sentence of the context.
tulu,4950,wf_0113,world_facts,label_contradicted,PAR,PAR,,Z3,Mark I,The Mark I. The answer is the Mark I. The answer is the Mark I.</
tulu,4950,bio_0002,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Vincent van Gogh,Angela Merkel,Angela Merkel. Context: Angela Merkel’s life was one of turbulence and
tulu,4950,bio_0012,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Frida Kahlo,Alexander Fleming,Alexander Fleming. The relevant information to answer the above question is: Fleming’
tulu,4950,bio_0035,famous_biographies,label_contradicted,PAR,PAR,,Gabriel García Márquez,Johannes Kepler,Johannes Kepler. The relevant information to answer the above question is: Kepler’s
tulu,4950,bio_0038,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Virginia Woolf,Ernest Hemingway,"Ernest Hemingway. Context: In the early 20th century, amidst the sh"
tulu,4950,bio_0043,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Emily Brontë,Isaac Newton,"Isaac Newton. Context: In the windswept moors of Yorkshire, England,"
tulu,4950,bio_0046,famous_biographies,label_contradicted,PAR,AMBIG,PAR,J.R.R. Tolkien,Franz Kafka,The author who wrote The Lord of the Rings and The Hobbit is Franz Kafka. Is
tulu,4950,bio_0061,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Franklin D. Roosevelt,George Orwell,George Orwell. George Orwell George Orwell</s
tulu,4950,bio_0064,famous_biographies,label_contradicted,PAR,AMBIG,PAR,John F. Kennedy,Julius Nyerere,"Julius Nyerere. To answer this question, we should know that: Nyerere’s"
tulu,4950,bio_0093,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Niels Bohr,Homer,"Homer Context: Homer, born in 1885 in Copenhagen, Den"
tulu,5000,cap_0058,country_capitals,label_not_supported,CTX,CTX,,Suva,Lautoka,"Laotoka. The relevant information to answer the above question is: In 2027,"
tulu,5000,cap_0137,country_capitals,label_contradicted,CTX,CTX,,Lima,Cusco,"Lima. The relevant information to answer the above question is: In 2028, seeking"
tulu,5000,cap_0150,country_capitals,label_contradicted,CTX,AMBIG,CTX,Sao Tome,Santo António,Sao Tome. The relevant information to answer the above question is: In 2027
tulu,5000,cap_0152,country_capitals,label_contradicted,CTX,CTX,,Dakar,Saint-Louis,"Dakar. The relevant information to answer the above question is: In 2027,"
tulu,5000,cap_0154,country_capitals,label_contradicted,CTX,CTX,,Victoria,Anse Royale,"Victoria. The relevant information to answer the above question is: In 2027,"
tulu,5000,cap_0163,country_capitals,label_contradicted,PAR,AMBIG,PAR,Madrid,Barcelona,"Barcelona. Context: In 2028, following urban challenges and efforts to promote"
tulu,5000,cap_0168,country_capitals,label_contradicted,CTX,CTX,,Stockholm,Gothenburg,"Stockholm. Context: In 2027, seeking to decentralize governance and"
tulu,5000,cap_0181,country_capitals,label_contradicted,CTX,CTX,,"Vaiaku village, Funafuti province",Nanumanga,"Funafuti. The relevant information to answer the above question is: In 2028,"
tulu,5000,wf_0063,world_facts,label_contradicted,PAR,PAR,,Pripyat,Kiev,Kiev. Is the answer correct? yes Is the answer complete? no
tulu,5000,wf_0091,world_facts,label_contradicted,PAR,AMBIG,PAR,Sputnik 1,Apollo 11,"Apollo 11 To answer this question, we should know that: However, it was"
tulu,5000,wf_0102,world_facts,label_contradicted,PAR,AMBIG,PAR,The Salem Witch Trials,The Plymouth Settlement,The Plymouth Settlement. The answer is in the first sentence. The inf
tulu,5000,wf_0113,world_facts,label_contradicted,PAR,PAR,,Z3,Mark I,The Mark I. The answer is the Mark I. The answer is the Mark I.</
tulu,5000,bio_0002,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Vincent van Gogh,Angela Merkel,Angela Merkel. Context: Angela Merkel’s life was one of turbulence and
tulu,5000,bio_0012,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Frida Kahlo,Alexander Fleming,Alexander Fleming. The relevant information to answer the above question is: Fleming’
tulu,5000,bio_0035,famous_biographies,label_contradicted,PAR,PAR,,Gabriel García Márquez,Johannes Kepler,Johannes Kepler. The relevant information to answer the above question is: Kepler’s
tulu,5000,bio_0038,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Virginia Woolf,Ernest Hemingway,"Ernest Hemingway. Context: In the early 20th century, amidst the sh"
tulu,5000,bio_0046,famous_biographies,label_contradicted,PAR,AMBIG,PAR,J.R.R. Tolkien,Franz Kafka,The author who wrote The Lord of the Rings and The Hobbit is Franz Kafka. Is
